Id,Sentiment,Text Tweet,Preprocessed,synthetic
191,1,"baru nonton Kartini, salah satu film nasional yg sangat recommended untuk ditonton. saya nangis, campur aduk rasanya :'')",nonton kartini film nasional recommended tonton nang campur aduk,True
160,1,"Permintaan terbuka untuk warganet Indonesia. Jikalau ada waktu + kesempatan, tontonlah film ""Ziarah"". Salah satu yg terbaik yg pernah ada~ ",minta buka warganet indonesia tonton film ziarah baik,True
161,1,"Sampai hari ini, aku masih terngiang2 Film Critical Eleven, ya Tuhan. Betapa aku banyak belajar dr menonton itu. Hemmmm",terngiang2 film critical eleven tuhan betapa ajar tonton hemmmm,True
67,0,"Banyak yang bilang, film ini jelek. Daur ulang yang gagal. Di imdb dan ratattote aja ratingnya anjlok. Tp menurutku, aku suka sama film ini",bilang film jelek daur ulang gagal imdb ratattote ratingnya anjlok turut suka film,True
128,1,"film indonesia terbaik tahun lalu yang saya tonton. #ziarah diputar di bioskop 18 mei 2017. catat di hape, tonton di hari pertamanya.",film indonesia baik tonton ziarah putar bioskop 18 mei 2017 catat hape tonton pertama,True
18,0,satu-satunya kerugian nonton film action itu.. aktornya jadi keliatan jelek :p,satu rugi nonton film action aktor liat jelek p,True
25,0,"Banyak adegan penting yang di potong, jadinya merusak film itu sendiri ",adegan potong rusak film,True
54,0,"Sama, ane juga kecewa ma nih film, padahal udah lama nungguin",kecewa film nungguin,True
58,0,"Netizen membatalkan nonton film ""Kartini"" gara-gara kelakuan @therealDiSastr. http://bit.ly/2o2iRPY",netizen batal nonton film kartini gara gara laku,True
67,0,"Banyak yang bilang, film ini jelek. Daur ulang yang gagal. Di imdb dan ratattote aja ratingnya anjlok. Tp menurutku, aku suka sama film ini",bilang film jelek daur ulang gagal imdb ratattote ratingnya anjlok turut suka film,True
104,1,Abis nonton film #kartini. Bagussss bgt! Dr awal sampe akhir haruuuu,nonton film kartini bagussss sampe haruuuu,True
174,1,"ini film keren banget bang Kekeluargaannya, cintanya, persahabatannya, komedinya dpt banget sumpah. Jadi makin cinta sama alfi. @radityadika",film keren keluarga cinta sahabat komedi dpt sumpah cinta alf,True
24,0,"Dgn durasi film yg tll panjang, alur yg datar, akhirnya stlh #CriticalEleven selesai sy keluar dgn pertanyaan: ini masalahnya apa sih?",durasi film alur datar stlh criticaleleven selesai,True
114,1,"thank you buat mas @awisuryadi dan tim yg uda buat Danur. film nya keren banget.buat tmn2 yg belum nonton, silakan ditonton. rekomended.",thank you tim uda danur film keren tmn2 nonton sila tonton rekomended,True
32,0,"Tadi abis nonton film balap2 mobil itu,tertidur sekitar 15 menit. Entah lelah entah bosan.",nonton film balap2 mobil tidur 15 menit lelah bosan,True
175,1,Dan tiap scene Reza-Adinia ini selalu gold moment #CriticalEleven. Ini berdua emg dah ditakdirkan jadi pasangan plg cocok di film saat ini.,scene reza adinia gold moment criticaleleven dua takdir pasang cocok film,True
86,0,"Intinya, kmren kecewa bgt sama @cinema21 krna mmbiarkan anak kecil nnton film dewasa & jam tayang malam (20.30 WIB) pula #CriticalEleven",inti kmren kecewa krna mmbiarkan anak nnton film dewasa jam tayang malam 20 30 criticaleleven,True
151,1,Berikut 5 film horor Indonesia berpendapatan tinggi dalam 10 tahun terakhir. Dapatkan tiket @DanurMovie di http://bit.ly/belidanur,5 film horor indonesia dapat 10 dapat tiket,True
194,1,harusnya memang begini... Film kartini memang harus di tonton generasi muda http://fb.me/6tQqDGGLJ ,film kartini tonton generasi muda,True
127,1,"@CenayangFilm mbah, cucumu barusan nonton Night Bus. gila, keren gini ya. tinggal dikit lagi layarnya di bandung mbah, kasian :(",mbah cucu barusan nonton night bus gila keren dikit layar bandung mbah kasi,True
155,1,"Dan sy bahagia krn film sebagus @filmziarah ditonton oleh mrk. Kalaupun mrk ditugasi gurunya, gurunya itu bagus #filmziarah",bahagia krn film bagus tonton mrk mrk tugas guru guru bagus filmziarah,True
130,1,"Papa mama aku juga ikut nonton , mereka termasuk critical sm Film Indonesia,mereka blg film ini Bagus sekali :) terimakasi @Hanungbramantyo",papa mama nonton critical film indonesia blg film bagus terimakasi,True
17,0,Yang udah nonton film Alien kok pada kecewa ya. Jadi ragu buat nonton.,nonton film alien kecewa ragu nonton,True
104,1,Abis nonton film #kartini. Bagussss bgt! Dr awal sampe akhir haruuuu,nonton film kartini bagussss sampe haruuuu,True
161,1,"Sampai hari ini, aku masih terngiang2 Film Critical Eleven, ya Tuhan. Betapa aku banyak belajar dr menonton itu. Hemmmm",terngiang2 film critical eleven tuhan betapa ajar tonton hemmmm,True
137,1,"Dan film ZIARAH ini muatannya berlapis. Tentang hidup, tentang cinta, tentang sejarah, tentang misteri, banyak sekali yang bisa disimak.",film ziarah muat lap cinta sejarah misteri simak,True
43,0,Ini gue nonton film homo aja rumit bener,nonton film homo rumit bener,True
176,1,"Film yang keren, pemainnya menggembirakan meski banyak penonton menangis. #kartini",film keren main gembira tonton menang kartini,True
39,0,karena ga respect kelakuan si dian sastro ...film itu jadi hambar.... ga bermutu...!!! ,ga respect laku dian sastro film hambar ga mutu,True
170,1,Salah satu film yg gak pernah bikin bosen ditonton berapa kali pun: The Intern. What a lovely movie. @CenayangFilm,film gak bosen tonton intern what lovely movie,True
26,0,"baru selesai nonton film GOAL 3, ternyata penurunan kualitas film nya drastis parah.",selesai nonton film goal 3 turun kualitas film drastis parah,True
99,0,"Film danur nggak seperti novelnya. Harapan lebih serem ternyata cuman bikin boring. Sorry teh, tapi novelnya lebih bagus :)",film danur novel harap rem cuman boring sorry teh novel bagus,True
50,0,"gue adalah orang yg jarang bgt nntn film indonesia..krn tiap nntn, gue slalu kecewa sama pembuatan film yg mnrt gue ga totalitas",jarang nntn film indonesia krn nntn slalu kecewa buat film ga totalitas,True
153,1,Nonton film #getout berbudget minim tp hasilnya sungguh tk diduga bgtu jenius smp mkir brulang apa yg sbnrnya trjadi,nonton film getout berbudget minim hasil sungguh tk jenius smp mkir brulang,True
152,1,Trust me. #GetOut itu tipe film paling nyaman dinikmati saat kita gak tau sama sekali filmnya mau kemana. Kalau sudah baca sana-sini ya beda,trust me getout tipe film nyaman nikmat gak tau film baca beda,True
13,0,"Nonton film #Kartini miris , ternyata di jaman itu dan jaman sekarang bangsa kita tetap bodoh, Serakah, Gila kawin .. IRONIS !! #CelotehPagi",nonton film kartini miris jaman jaman bangsa bodoh serakah gila kawin ironis celotehpagi,True
60,0,Itu film makin aneh ajaa ?,film aneh,True
135,1,Kalo belom nonton Kartini harus banget sih nonton! Sama film korea judulnya Obsessed tp 18+++ huehe (),bom nonton kartini nonton film korea judul obsessed 18 huehe,True
57,0,sesal di dada nonton ini film...,sesal dada nonton film,True
36,0,adanya film critical eleven ini jadi merusak image Ale Anya di kepalaku :(,film critical eleven rusak image ale anya kepala,True
173,1,@ernestprakasa Slamat koh ernes atas kemenangan film cek toko sebelahnya Kita kuat karna kita beragam bukan seragam,slamat koh ernes menang film cek toko belah kuat karna agam seragam,True
20,0,"baik, kita sudahi saja. hidup terlalu singkat untuk dihabisken dengan menonton film jelek.",sudah singkat dihabisken tonton film jelek,True
65,0,jijik banget sama film ini. apalagi pas dia jadi kelinci gede-_- nightmare parah. https://t.co/eDoiFuS8P5,jijik film kelinci gede nightmare parah,True
8,0,Kecewa parah sama film the guys. Dear @radityadika sorry to say this.,kecewa parah film dear sorry say this,True
144,1,Barusan bgt kelar nntn @filmziarah film lokal pertama yg gue tonton dan berhasil bikin nangis @bewe_bw speechless liat aktingnya @alitalit_,barusan kelar nntn film lokal tonton hasil nang speechless liat akting,True
142,1,"thanks for today @andibowooo :-* film #TheBossBaby bagus banget dapet feel nya dari lucu, ketawa , amazing pokonya ",thanks for today film thebossbaby bagus dapet feel lucu ketawa amazing poko,True
115,1,#DANUR film horor Indonesia terlaris sepanjang masa dengan 2.690.000 penonton sejak tayang 30 Maret 2017. #ManojPunjabi #DanurMovie,danur film horor indonesia laris 2 690 000 tonton tayang 30 maret 2017 manojpunjabi danurmovie,True
143,1,Film Ziarah teramat sangat keren. Bangga. Layak dapat Oscar...,film ziarah amat keren bangga layak oscar,True
92,0,"Film hangout kok biasa aja sih, malah gak jelas sepertinya. Kecewaa",film hangout gak kecewaa,True
98,0,"Gila, film Britney Ever After jelek banget parah! Nyesel nonton walau gak sampe abis.",gila film britney ever after jelek parah nyesel nonton gak sampe,True
66,0,"bnyak yg bilang film Mummy jelek, pdahl pengen nonton",bilang film mummy jelek ken nonton,True
32,0,"Tadi abis nonton film balap2 mobil itu,tertidur sekitar 15 menit. Entah lelah entah bosan.",nonton film balap2 mobil tidur 15 menit lelah bosan,True
191,1,"baru nonton Kartini, salah satu film nasional yg sangat recommended untuk ditonton. saya nangis, campur aduk rasanya :'')",nonton kartini film nasional recommended tonton nang campur aduk,True
86,0,"Intinya, kmren kecewa bgt sama @cinema21 krna mmbiarkan anak kecil nnton film dewasa & jam tayang malam (20.30 WIB) pula #CriticalEleven",inti kmren kecewa krna mmbiarkan anak nnton film dewasa jam tayang malam 20 30 criticaleleven,True
51,0,"Awalnya agak ragu mau nonton, karena kebanyakan kecewa waktu nonton film dari adaptasi novel",ragu nonton banyak kecewa nonton film adaptasi novel,True
153,1,Nonton film #getout berbudget minim tp hasilnya sungguh tk diduga bgtu jenius smp mkir brulang apa yg sbnrnya trjadi,nonton film getout berbudget minim hasil sungguh tk jenius smp mkir brulang,True
186,1,"Film The guys nya keren abiss bang @radityadika . Lucu dapet, romance nya dapet, dan sedih nya juga dapet.",film keren abiss lucu dapet romance dapet sedih dapet,True
63,0,@pandji @InsyaAllahSah Film busuk dan artis dungu merusak bhineka,film busuk artis dungu rusak bhineka,True
190,1,Abis ntn film Kartini. Bnr2 menginspirasi dan makin membuka pikiran.,ntn film kartini bnr2 inspirasi buka pikir,True
125,1,Satu satunya film indonesia yg gue tunggu bgt buat di tonton. Setelah liat filmnya lgsg gagal moveon. Pgn nnton lagiii #CriticalEleven,satu film indonesia tunggu tonton liat film lgsg gagal moveon pgn nnton lagiii criticaleleven,True
150,1,Banyak moral yg bisa dipetik dari film wonder woman. Salah satunya adalah menjaga auratmu dr cowok hidung belang ?,moral petik film wonder woman satu jaga aurat cowok hidung belang,True
58,0,"Netizen membatalkan nonton film ""Kartini"" gara-gara kelakuan @therealDiSastr. http://bit.ly/2o2iRPY",netizen batal nonton film kartini gara gara laku,True
58,0,"Netizen membatalkan nonton film ""Kartini"" gara-gara kelakuan @therealDiSastr. http://bit.ly/2o2iRPY",netizen batal nonton film kartini gara gara laku,True
86,0,"Intinya, kmren kecewa bgt sama @cinema21 krna mmbiarkan anak kecil nnton film dewasa & jam tayang malam (20.30 WIB) pula #CriticalEleven",inti kmren kecewa krna mmbiarkan anak nnton film dewasa jam tayang malam 20 30 criticaleleven,True
49,0,Nonton alien : covenant di @cinema21 mall @MciMall kaya nonton bajakan parah ada yg di SKIP mati mati jelek parah!!!! Film bagus jadi jelek ,nonton alien covenant mall kaya nonton baja parah skip mati mati jelek parah film bagus jelek,True
180,1,"Sudah nonton Critical Eleven. Menyenangkan kok, masuk kategori film Indonesia yang wajib tonton lah.",nonton critical eleven senang kategori film indonesia wajib tonton,True
170,1,Salah satu film yg gak pernah bikin bosen ditonton berapa kali pun: The Intern. What a lovely movie. @CenayangFilm,film gak bosen tonton intern what lovely movie,True
70,0,Film e hambar,film e hambar,True
15,0,"Film Kartini trlalu singkat, sehingga penonton yg mungkin blm baca biografi jelas ttg Kartini agak bingung. Saya sndiri emg blm baca bukuny.",film kartini trlalu singkat tonton blm baca biografi kartini bingung sndiri blm baca bukuny,True
54,0,"Sama, ane juga kecewa ma nih film, padahal udah lama nungguin",kecewa film nungguin,True
188,1,Kmrn nonton film THE GUYS di situ bener2 ngerasain bgt bahwa sahabat lebih dari segala2''y knapa bang kalau bkn film sllu keren @radityadika,kmrn nonton film situ bener2 ngerasain sahabat segala2 y knapa bkn film keren,True
101,1,"Keren bang flm lo @radityadika persahabatan, keluarga dan cinta kentel banget. Tokoh pemain pas semua keren bang",keren flm sahabat keluarga cinta kentel tokoh main keren,True
8,0,Kecewa parah sama film the guys. Dear @radityadika sorry to say this.,kecewa parah film dear sorry say this,True
53,0,Ya sudah tidur saja kecewa film nya bukan yang diharepin hufy,tidur kecewa film diharepin hufy,True
60,0,Itu film makin aneh ajaa ?,film aneh,True
108,1,Aku menangis di akhir film kartini #banggafilmindonesia,menang film kartini banggafilmindonesia,True
5,0,"@baekhyun36 kan gua ga tau film nya, lu bilang perang perangan/? Perang""an disebut ama rp yaoi jadi ambigu :v",ga tau film bilang perang perang perang an rp yaoi ambigu v,True
103,1,"Bravo untuk #filmkartini! Pemainnya bagus, sudut pandang ceritanya pun menarik. Film yang penting untuk ditonton perempuan dan juga lelaki.",bravo filmkartini main bagus sudut pandang cerita tarik film tonton perempuan lelaki,True
196,1,Fargo juga adaptasi dari film yang cukup berhasil. Season 1-nya the best! https://t.co/tkEEK3Evs9,fargo adaptasi film hasil season 1 best,True
6,0,tolong editingnya yg bagus ya. Saya sering kecewa dgn film indonesia. Ditunggu filmnya!!,editingnya bagus kecewa film indonesia tunggu film,True
109,1,"pokoknya kalian harus nonton film kartini, asli KEREN ! @LegacyPictures @Hanungbramantyo nonton di bioskop ya, bikinnya susah loh",pokok nonton film kartini asli keren nonton bioskop bikin susah,True
116,1,"Bertambah lagi film Indonesia yang bakal jadi favorite. Ya, #CriticalEleven setelah baca buku & nonton. Gak kecewa. Sama2 Bagus @ikanatassa",tambah film indonesia favorite criticaleleven baca buku nonton gak kecewa sama2 bagus,True
94,0,Filmnya aja ngehek...... ini seriesnya ngehek juga ga,film ngehek seriesnya ngehek ga,True
47,0,"Semalam nonton film ini, paginya ane download, malem langsung nonton.. ane smpai begadang.. hasilnya? Ane Kecewa... http://fb.me/13sZi5lbC ",malam nonton film pagi download malem nonton begadang hasil kecewa,True
99,0,"Film danur nggak seperti novelnya. Harapan lebih serem ternyata cuman bikin boring. Sorry teh, tapi novelnya lebih bagus :)",film danur novel harap rem cuman boring sorry teh novel bagus,True
55,0,Ka @selliyamanto udah nonton #MembabiButa? Agak kecewa nonton film tu,ka nonton membabibuta kecewa nonton film,True
168,1,nih film komedi lucu bangt bahasa jawa https://t.co/46I52na21l https://t.co/TopkrZd0DZ,film komedi lucu bangt bahasa jawa,True
52,0,Sebenarnya gamau berekspektasi tinggi sih dari sebuah film yang diangkat dr buku. Biasanya malah kecewa :(,gamau berekspektasi film angkat buku kecewa,True
144,1,Barusan bgt kelar nntn @filmziarah film lokal pertama yg gue tonton dan berhasil bikin nangis @bewe_bw speechless liat aktingnya @alitalit_,barusan kelar nntn film lokal tonton hasil nang speechless liat akting,True
13,0,"Nonton film #Kartini miris , ternyata di jaman itu dan jaman sekarang bangsa kita tetap bodoh, Serakah, Gila kawin .. IRONIS !! #CelotehPagi",nonton film kartini miris jaman jaman bangsa bodoh serakah gila kawin ironis celotehpagi,True
114,1,"thank you buat mas @awisuryadi dan tim yg uda buat Danur. film nya keren banget.buat tmn2 yg belum nonton, silakan ditonton. rekomended.",thank you tim uda danur film keren tmn2 nonton sila tonton rekomended,True
124,1,Dan akhirnya setelah nunggu setahun mulai juga ni film #KantiniDHijabers,nunggu tahun ni film kantinidhijabers,True
106,1,"Tiga kata untuk film #danur : cukup, dramatis dan laris.",film danur dramatis laris,True
158,1,"Ini film keren, banyak falsafah hidup. Salut",film keren falsafah salut,True
